title,date,theater,location,time,ting
1/2的魔法,05/28,國賓影城@台北長春廣場,台北市中山區長春路176號,13:30,1廳
1/2的魔法,05/28,國賓影城@台北長春廣場,台北市中山區長春路176號,15:30,1廳
1/2的魔法,05/28,國賓影城@台北長春廣場,台北市中山區長春路176號,17:30,1廳
1/2的魔法,05/28,國賓影城@台北長春廣場,台北市中山區長春路176號,19:30,1廳
1/2的魔法,05/28,國賓影城@台北長春廣場,台北市中山區長春路176號,20:20,2廳
1/2的魔法,05/28,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,13:20,5廳
1/2的魔法,05/28,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,11:20,5廳
1/2的魔法,05/28,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,15:25,5廳
1/2的魔法,05/28,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,17:30,5廳
1/2的魔法,05/28,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,19:30,5廳
1/2的魔法,05/28,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:20,2廳
1/2的魔法,05/28,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:20,2廳
1/2的魔法,05/28,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,15:20,2廳
1/2的魔法,05/28,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:20,2廳
1/2的魔法,05/28,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,20:30,7廳
1/2的魔法,05/28,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,13:20,7廳
1/2的魔法,05/28,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,17:20,7廳
1/2的魔法,05/28,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,15:20,7廳
1/2的魔法,05/28,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:20,7廳
1/2的魔法,05/28,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,21:00,5廳
1/2的魔法,05/28,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,14:00,1廳
1/2的魔法,05/28,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,16:00,1廳
1/2的魔法,05/28,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,18:00,1廳
1/2的魔法,05/28,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,20:00,1廳
1/2的魔法,05/28,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:00,5廳
1/2的魔法,05/28,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:00,5廳
1/2的魔法,05/28,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,17:00,5廳
1/2的魔法,05/28,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:00,5廳
1/2的魔法,05/28,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,21:00,5廳
1/2的魔法,05/28,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,15:25,7廳
1/2的魔法,05/28,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,19:35,7廳
1/2的魔法,05/28,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,13:20,7廳
1/2的魔法,05/28,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,17:30,7廳
1/2的魔法,05/28,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,20:25,4廳
1/2的魔法,05/28,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,21:35,7廳
1/2的魔法,05/28,國賓影城@台南國賓廣場,台南市中華東路一段66號,15:40,E廳
1/2的魔法,05/28,國賓影城@台南國賓廣場,台南市中華東路一段66號,13:30,E廳
1/2的魔法,05/28,國賓影城@台南國賓廣場,台南市中華東路一段66號,17:50,E廳
1/2的魔法,05/28,國賓影城@台南國賓廣場,台南市中華東路一段66號,19:20,D廳
1/2的魔法,05/28,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:00,E廳
1/2的魔法,05/28,國賓影城@台南國賓廣場,台南市中華東路一段66號,21:30,D廳
1/2的魔法,05/28,國賓影城@台南國賓廣場,台南市中華東路一段66號,22:10,E廳
1/2的魔法,05/28,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:30,7廳
1/2的魔法,05/28,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,17:30,7廳
1/2的魔法,05/28,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,15:30,7廳
1/2的魔法,05/28,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,18:30,6廳
1/2的魔法,05/28,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,19:30,7廳
1/2的魔法,05/28,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,20:30,6廳
1/2的魔法,05/28,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,21:30,7廳
1/2的魔法,05/28,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,13:30,4廳
1/2的魔法,05/28,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,17:30,4廳
1/2的魔法,05/28,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,15:30,4廳
1/2的魔法,05/28,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,18:40,5廳
1/2的魔法,05/28,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:30,4廳
1/2的魔法,05/28,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,20:40,5廳
1/2的魔法,05/28,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,21:30,4廳
1/2的魔法,05/28,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,12:30,1廳
1/2的魔法,05/28,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,16:50,1廳
1/2的魔法,05/28,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,14:40,1廳
1/2的魔法,05/28,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,19:00,1廳
1/2的魔法,05/28,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,20:00,2廳
1/2的魔法,05/28,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,21:10,1廳
1/2的魔法,05/28,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,22:00,2廳
1/2的魔法,05/28,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,16:40,2廳
1/2的魔法,05/28,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,19:40,5廳
1/2的魔法,05/28,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,14:30,2廳
1/2的魔法,05/28,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,18:50,2廳
靠北少女,05/23,國賓大戲院,台北市成都路88號,14:20,3廳
靠北少女,05/23,國賓大戲院,台北市成都路88號,16:10,3廳
靠北少女,05/23,國賓大戲院,台北市成都路88號,19:30,2廳
靠北少女,05/23,國賓大戲院,台北市成都路88號,21:20,2廳
靠北少女,05/23,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:30,5廳
靠北少女,05/23,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:20,5廳
靠北少女,05/23,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,18:10,5廳
靠北少女,05/23,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,20:00,5廳
靠北少女,05/23,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:50,5廳
靠北少女,05/23,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50,5廳
靠北少女,05/23,國賓影城@台北長春廣場,台北市中山區長春路176號,15:40,5廳
靠北少女,05/23,國賓影城@台北長春廣場,台北市中山區長春路176號,17:30,5廳
靠北少女,05/23,國賓影城@台北長春廣場,台北市中山區長春路176號,19:20,5廳
靠北少女,05/23,國賓影城@台北長春廣場,台北市中山區長春路176號,21:20,5廳
靠北少女,05/23,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,11:30,3廳
靠北少女,05/23,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,15:25,3廳
靠北少女,05/23,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,19:20,3廳
靠北少女,05/23,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,21:10,3廳
靠北少女,05/23,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:40,6廳
靠北少女,05/23,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,15:30,6廳
靠北少女,05/23,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:20,6廳
靠北少女,05/23,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:10,6廳
靠北少女,05/23,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,21:00,6廳
靠北少女,05/23,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,13:40,6廳
靠北少女,05/23,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,15:30,6廳
靠北少女,05/23,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,17:20,6廳
靠北少女,05/23,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:10,6廳
靠北少女,05/23,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:10,2廳
靠北少女,05/23,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:00,2廳
靠北少女,05/23,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:10,2廳
靠北少女,05/23,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,21:10,2廳
靠北少女,05/23,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,14:50,4廳
靠北少女,05/23,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:40,4廳
靠北少女,05/23,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,18:30,4廳
靠北少女,05/23,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,20:20,4廳
靠北少女,05/23,國賓影城@台南國賓廣場,台南市中華東路一段66號,13:10,C廳
靠北少女,05/23,國賓影城@台南國賓廣場,台南市中華東路一段66號,17:00,C廳
靠北少女,05/23,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:20,7廳
靠北少女,05/23,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40,3廳
靠北少女,05/23,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,17:50,3廳
靠北少女,05/23,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,19:40,3廳
靠北少女,05/23,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,14:10,7廳
靠北少女,05/23,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:00,7廳
靠北少女,05/23,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,20:00,7廳
靠北少女,05/23,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,12:40,4廳
靠北少女,05/23,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:20,4廳
靠北少女,05/23,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,20:10,4廳
靠北少女,05/23,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,14:50,3廳
靠北少女,05/23,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,16:40,3廳
靠北少女,05/24,國賓大戲院,台北市成都路88號,14:20,3廳
靠北少女,05/24,國賓大戲院,台北市成都路88號,16:10,3廳
靠北少女,05/24,國賓大戲院,台北市成都路88號,19:30,2廳
靠北少女,05/24,國賓大戲院,台北市成都路88號,21:20,2廳
靠北少女,05/24,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:30,5廳
靠北少女,05/24,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:20,5廳
靠北少女,05/24,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,18:10,5廳
靠北少女,05/24,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,20:00,5廳
靠北少女,05/24,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:50,5廳
靠北少女,05/24,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50,5廳
靠北少女,05/24,國賓影城@台北長春廣場,台北市中山區長春路176號,15:40,5廳
靠北少女,05/24,國賓影城@台北長春廣場,台北市中山區長春路176號,17:30,5廳
靠北少女,05/24,國賓影城@台北長春廣場,台北市中山區長春路176號,19:20,5廳
靠北少女,05/24,國賓影城@台北長春廣場,台北市中山區長春路176號,21:20,5廳
靠北少女,05/24,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,11:30,3廳
靠北少女,05/24,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,15:25,3廳
靠北少女,05/24,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,19:20,3廳
靠北少女,05/24,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,21:10,3廳
靠北少女,05/24,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:40,6廳
靠北少女,05/24,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,15:30,6廳
靠北少女,05/24,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:20,6廳
靠北少女,05/24,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:10,6廳
靠北少女,05/24,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,21:00,6廳
靠北少女,05/24,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,13:40,6廳
靠北少女,05/24,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,15:30,6廳
靠北少女,05/24,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,17:20,6廳
靠北少女,05/24,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:10,6廳
靠北少女,05/24,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:10,2廳
靠北少女,05/24,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:00,2廳
靠北少女,05/24,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:10,2廳
靠北少女,05/24,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,21:10,2廳
靠北少女,05/24,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,14:50,4廳
靠北少女,05/24,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:40,4廳
靠北少女,05/24,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,18:30,4廳
靠北少女,05/24,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,20:20,4廳
靠北少女,05/24,國賓影城@台南國賓廣場,台南市中華東路一段66號,13:10,C廳
靠北少女,05/24,國賓影城@台南國賓廣場,台南市中華東路一段66號,17:00,C廳
靠北少女,05/24,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:20,7廳
靠北少女,05/24,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40,3廳
靠北少女,05/24,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,17:50,3廳
靠北少女,05/24,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,19:40,3廳
靠北少女,05/24,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,14:10,7廳
靠北少女,05/24,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,16:00,7廳
靠北少女,05/24,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,20:00,7廳
靠北少女,05/24,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,12:40,4廳
靠北少女,05/24,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:20,4廳
靠北少女,05/24,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,20:10,4廳
靠北少女,05/24,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,14:50,3廳
靠北少女,05/24,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,16:40,3廳
靠北少女,05/25,國賓大戲院,台北市成都路88號,13:40,3廳
靠北少女,05/25,國賓大戲院,台北市成都路88號,19:30,3廳
靠北少女,05/25,國賓大戲院,台北市成都路88號,21:20,3廳
靠北少女,05/25,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:30,5廳
靠北少女,05/25,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:20,5廳
靠北少女,05/25,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,18:10,5廳
靠北少女,05/25,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,20:00,5廳
靠北少女,05/25,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:50,5廳
靠北少女,05/25,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50,5廳
靠北少女,05/25,國賓影城@台北長春廣場,台北市中山區長春路176號,15:40,5廳
靠北少女,05/25,國賓影城@台北長春廣場,台北市中山區長春路176號,17:30,5廳
靠北少女,05/25,國賓影城@台北長春廣場,台北市中山區長春路176號,19:20,5廳
靠北少女,05/25,國賓影城@台北長春廣場,台北市中山區長春路176號,21:20,5廳
靠北少女,05/25,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,15:25,3廳
靠北少女,05/25,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,19:20,3廳
靠北少女,05/25,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,21:10,3廳
靠北少女,05/25,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:40,6廳
靠北少女,05/25,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,15:30,6廳
靠北少女,05/25,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:20,6廳
靠北少女,05/25,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:10,6廳
靠北少女,05/25,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,21:00,6廳
靠北少女,05/25,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,14:20,6廳
靠北少女,05/25,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:10,6廳
靠北少女,05/25,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,18:00,6廳
靠北少女,05/25,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:50,6廳
靠北少女,05/25,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:30,2廳
靠北少女,05/25,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:20,2廳
靠北少女,05/25,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,17:10,2廳
靠北少女,05/25,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:00,2廳
靠北少女,05/25,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,20:50,2廳
靠北少女,05/25,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,14:50,8廳
靠北少女,05/25,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:40,8廳
靠北少女,05/25,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,18:30,8廳
靠北少女,05/25,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,20:20,8廳
靠北少女,05/25,國賓影城@台南國賓廣場,台南市中華東路一段66號,13:40,D廳
靠北少女,05/25,國賓影城@台南國賓廣場,台南市中華東路一段66號,17:30,D廳
靠北少女,05/25,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:20,7廳
靠北少女,05/25,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40,3廳
靠北少女,05/25,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,17:50,3廳
靠北少女,05/25,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,19:40,3廳
靠北少女,05/25,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,14:00,7廳
靠北少女,05/25,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,15:50,7廳
靠北少女,05/25,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:10,7廳
靠北少女,05/25,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,12:40,4廳
靠北少女,05/25,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:20,4廳
靠北少女,05/25,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,20:10,4廳
靠北少女,05/25,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,15:30,5廳
靠北少女,05/25,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,17:20,5廳
靠北少女,05/26,國賓大戲院,台北市成都路88號,13:40,3廳
靠北少女,05/26,國賓大戲院,台北市成都路88號,19:30,3廳
靠北少女,05/26,國賓大戲院,台北市成都路88號,21:20,3廳
靠北少女,05/26,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:30,5廳
靠北少女,05/26,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:20,5廳
靠北少女,05/26,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,18:10,5廳
靠北少女,05/26,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,20:00,5廳
靠北少女,05/26,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:50,5廳
靠北少女,05/26,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50,5廳
靠北少女,05/26,國賓影城@台北長春廣場,台北市中山區長春路176號,15:40,5廳
靠北少女,05/26,國賓影城@台北長春廣場,台北市中山區長春路176號,17:30,5廳
靠北少女,05/26,國賓影城@台北長春廣場,台北市中山區長春路176號,19:20,5廳
靠北少女,05/26,國賓影城@台北長春廣場,台北市中山區長春路176號,21:20,5廳
靠北少女,05/26,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,15:25,3廳
靠北少女,05/26,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,19:20,3廳
靠北少女,05/26,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,21:10,3廳
靠北少女,05/26,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:40,6廳
靠北少女,05/26,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,15:30,6廳
靠北少女,05/26,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:20,6廳
靠北少女,05/26,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:10,6廳
靠北少女,05/26,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,21:00,6廳
靠北少女,05/26,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,14:20,6廳
靠北少女,05/26,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,16:10,6廳
靠北少女,05/26,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,18:00,6廳
靠北少女,05/26,國賓影城@淡水禮萊廣場,新北市淡水區中正路一段2號,19:50,6廳
靠北少女,05/26,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,13:30,2廳
靠北少女,05/26,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,15:20,2廳
靠北少女,05/26,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,17:10,2廳
靠北少女,05/26,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,19:00,2廳
靠北少女,05/26,國賓影城@新莊晶冠廣場,新北市新莊區五工路66號3樓,20:50,2廳
靠北少女,05/26,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,14:50,8廳
靠北少女,05/26,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,16:40,8廳
靠北少女,05/26,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,18:30,8廳
靠北少女,05/26,國賓影城@八德廣豐新天地,桃園市八德區介壽路一段728號,20:20,8廳
靠北少女,05/26,國賓影城@台南國賓廣場,台南市中華東路一段66號,13:40,D廳
靠北少女,05/26,國賓影城@台南國賓廣場,台南市中華東路一段66號,17:30,D廳
靠北少女,05/26,國賓影城@台南國賓廣場,台南市中華東路一段66號,20:20,7廳
靠北少女,05/26,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,13:40,3廳
靠北少女,05/26,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,17:50,3廳
靠北少女,05/26,國賓影城@高雄大魯閣草衙道,高雄市前鎮區中山四路100號3樓,19:40,3廳
靠北少女,05/26,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,14:00,7廳
靠北少女,05/26,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,15:50,7廳
靠北少女,05/26,國賓影城@高雄義大世界,高雄市大樹區學城路一段12號3樓,19:10,7廳
靠北少女,05/26,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,12:40,4廳
靠北少女,05/26,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,18:20,4廳
靠北少女,05/26,國賓影城@屏東環球購物中心,屏東市仁愛路90號6樓,20:10,4廳
靠北少女,05/26,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,15:30,5廳
靠北少女,05/26,國賓影城@金門昇恆昌金湖廣場,金門縣金湖鎮太湖路二段198號6樓,17:20,5廳
靠北少女,05/27,國賓大戲院,台北市成都路88號,13:40,3廳
靠北少女,05/27,國賓大戲院,台北市成都路88號,19:30,3廳
靠北少女,05/27,國賓大戲院,台北市成都路88號,21:20,3廳
靠北少女,05/27,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,14:30,5廳
靠北少女,05/27,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,16:20,5廳
靠北少女,05/27,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,18:10,5廳
靠北少女,05/27,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,20:00,5廳
靠北少女,05/27,國賓影城@中和環球購物中心,新北市中和區中山路三段122號4樓,21:50,5廳
靠北少女,05/27,國賓影城@台北長春廣場,台北市中山區長春路176號,13:50,5廳
靠北少女,05/27,國賓影城@台北長春廣場,台北市中山區長春路176號,15:40,5廳
靠北少女,05/27,國賓影城@台北長春廣場,台北市中山區長春路176號,17:30,5廳
靠北少女,05/27,國賓影城@台北長春廣場,台北市中山區長春路176號,19:20,5廳
靠北少女,05/27,國賓影城@台北長春廣場,台北市中山區長春路176號,21:20,5廳
靠北少女,05/27,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,15:25,3廳
靠北少女,05/27,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,19:20,3廳
靠北少女,05/27,國賓影城@台北微風廣場,台北市復興南路一段39號7樓,21:10,3廳
靠北少女,05/27,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,13:40,6廳
靠北少女,05/27,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,15:30,6廳
靠北少女,05/27,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,17:20,6廳
靠北少女,05/27,國賓影城@林口昕境廣場,新北市林口區文化三路一段402巷2號4F,19:10,6廳
